superregion2,iso3,countryname,female,adult,urban,edu,v01_wt_median,v02_wt_median,v05_wt_median,v06_wt_median,v10_wt_median,v15_wt_median,v16_wt_median,v23_wt_median,v36_wt_median,v41_wt_median,v57_wt_median
HIC,SWE,Sweden,0,1,0,1,108.30032,97.469223,8.3403759,2.582335,80.89164,124.77955,40.161419,82.714256,821.3783,2981.467,180.00897
HIC,SWE,Sweden,0,1,0,2,113.23875,102.29642,8.4545097,3.0952003,77.121758,107.43873,43.774647,85.434196,843.31305,3066.4041,195.04422
HIC,SWE,Sweden,0,1,0,3,111.49754,106.90874,7.9626241,3.0757186,74.233032,85.95871,50.736691,86.100426,878.34369,3132.6292,220.80957
HIC,SWE,Sweden,0,1,0,999,111.74428,105.45642,8.0894575,3.0580697,75.175926,92.493057,48.708321,85.800438,867.97021,3111.0793,213.22874
HIC,SWE,Sweden,0,1,1,1,105.13052,99.826408,8.4016619,2.5545709,80.664978,130.97043,45.459724,81.128319,829.09058,3000.5879,222.63852
HIC,SWE,Sweden,0,1,1,2,110.03587,104.81199,8.5036201,3.065028,76.871452,112.80876,49.625954,83.7892,851.37494,3085.6509,240.85518
HIC,SWE,Sweden,0,1,1,3,108.24201,109.46394,8.0102253,3.0430021,74.052544,90.222481,57.489792,84.46299,886.40033,3152.5212,273.18573
HIC,SWE,Sweden,0,1,1,999,108.50434,107.99392,8.1380062,3.0261431,74.97776,97.090126,55.194893,84.163597,876.01257,3130.7925,263.70221
HIC,SWE,Sweden,0,1,999,1,105.60422,99.474152,8.3925037,2.5587199,80.698853,130.04526,44.667946,81.365318,827.93805,2997.7305,216.26796
HIC,SWE,Sweden,0,1,999,2,110.5145,104.43606,8.4962807,3.0695367,76.908859,112.00626,48.751534,84.035027,850.17017,3082.7744,234.00917
HIC,SWE,Sweden,0,1,999,3,108.72852,109.08208,8.0031118,3.0478911,74.079514,89.585297,56.480606,84.707687,885.19629,3149.5486,265.35864
HIC,SWE,Sweden,0,1,999,999,108.98852,107.61472,8.1307516,3.0309141,75.007378,96.403137,54.22554,84.408211,874.81073,3127.8467,256.15945
HIC,SWE,Sweden,0,999,0,1,100.82648,85.341461,7.7466021,2.4857721,74.996651,136.44794,46.756233,77.95845,848.96545,2807.7808,217.10374
HIC,SWE,Sweden,0,999,0,2,105.43359,89.574821,7.8515062,2.9798784,71.501083,117.45108,50.955795,80.521973,871.6449,2887.8608,235.11279
HIC,SWE,Sweden,0,999,0,3,103.77446,93.612206,7.3924289,2.9616621,68.816765,93.975822,59.060593,81.149078,907.81415,2950.0654,265.86475
HIC,SWE,Sweden,0,999,0,999,104.01395,92.340576,7.5108743,2.9445105,69.692596,101.11914,56.699581,80.866547,897.10199,2929.8103,256.81387
HIC,SWE,Sweden,0,999,1,1,97.881592,87.408875,7.8039641,2.459398,74.784332,143.26831,52.914635,76.458939,857.00244,2825.7258,268.06882
HIC,SWE,Sweden,0,999,1,2,102.44532,91.773613,7.8987141,2.9504335,71.268776,123.3197,57.753967,78.968246,879.89044,2905.7969,290.3381
HIC,SWE,Sweden,0,999,1,3,100.75159,95.850281,7.4384832,2.9294393,68.65229,98.665306,66.916412,79.604889,916.22095,2968.7842,329.04132
HIC,SWE,Sweden,0,999,1,999,101.0023,94.562248,7.5576916,2.9131696,69.510826,106.16732,64.24321,79.32222,905.45624,2948.3198,317.66791
HIC,SWE,Sweden,0,999,999,1,98.321686,87.099915,7.7953925,2.4633396,74.816071,142.24908,51.994328,76.683029,855.80151,2823.0444,260.45261
HIC,SWE,Sweden,0,999,999,2,102.89189,91.44503,7.8916597,2.9548335,71.30349,122.4427,56.738049,79.200432,878.65826,2903.1167,282.08524
HIC,SWE,Sweden,0,999,999,3,101.20333,95.515816,7.431601,2.9342546,68.676872,97.964508,65.742439,79.835648,914.9646,2965.9868,319.60019
HIC,SWE,Sweden,0,999,999,999,101.45236,94.23024,7.5506945,2.9178531,69.537987,105.41292,63.115887,79.553009,904.20776,2945.5537,308.57385
HIC,SWE,Sweden,1,0,0,1,97.984962,54.150787,5.2005467,1.934898,44.82217,136.69548,74.911919,59.466286,969.31055,2328.9907,335.63803
HIC,SWE,Sweden,1,0,0,2,102.44279,56.87822,5.2583714,2.3203623,42.667442,117.39153,81.691696,61.419121,995.48047,2395.7271,363.45325
HIC,SWE,Sweden,1,0,0,3,100.61522,59.39304,4.9463501,2.3048835,41.085026,93.986557,94.578568,61.912193,1036.4487,2447.7942,409.99527
HIC,SWE,Sweden,1,0,0,999,100.90656,58.596924,5.0274553,2.2918434,41.605534,101.12473,90.819939,61.692856,1024.2939,2430.8533,396.27216
HIC,SWE,Sweden,1,0,1,1,95.093132,55.478439,5.2355084,1.9167041,44.624741,143.57782,84.776596,58.321537,978.82941,2343.1541,412.59283
HIC,SWE,Sweden,1,0,1,2,99.422668,58.215996,5.2904496,2.2995358,42.497665,123.37373,92.467964,60.240089,1005.2058,2410.7925,447.77222
HIC,SWE,Sweden,1,0,1,3,97.67881,60.840294,4.9802976,2.281327,40.947113,98.591766,107.18468,60.724258,1046.2427,2462.5874,508.07886
HIC,SWE,Sweden,1,0,1,999,97.953415,60.014366,5.0610299,2.2691364,41.45784,106.1394,102.89462,60.508839,1034.0602,2445.6794,490.3356
HIC,SWE,Sweden,1,0,999,1,95.525284,55.280033,5.2302837,1.9194229,44.654243,142.54932,83.302422,58.492611,977.40692,2341.0376,401.09271
HIC,SWE,Sweden,1,0,999,2,99.874001,58.016079,5.285656,2.3026481,42.523041,122.47975,90.857559,60.416286,1003.7524,2408.5413,435.1716
HIC,SWE,Sweden,1,0,999,3,98.11763,60.624016,4.9752245,2.2848473,40.967724,97.903564,105.30083,60.901787,1044.7791,2460.3767,493.42123
HIC,SWE,Sweden,1,0,999,999,98.39473,59.802536,5.0560126,2.2725296,41.479908,105.39,101.09018,60.685776,1032.6007,2443.4636,476.27878
HIC,SWE,Sweden,1,1,0,1,139.23628,112.46699,7.459516,2.285202,64.102318,95.329086,44.669392,78.000298,852.36823,3071.7869,184.08093
HIC,SWE,Sweden,1,1,0,2,145.69699,118.04453,7.5450006,2.7409642,61.089951,81.973656,48.67424,80.539017,875.37329,3159.113,199.77873
HIC,SWE,Sweden,1,1,0,3,143.19655,123.26739,7.1010962,2.7234075,58.806046,65.535271,56.333099,81.196098,911.40289,3228.1665,225.60329
HIC,SWE,Sweden,1,1,0,999,143.57903,121.61786,7.2163391,2.7077892,59.55294,70.539703,54.10038,80.906647,900.71375,3205.7517,217.97704
HIC,SWE,Sweden,1,1,1,1,135.26266,115.21487,7.5185075,2.2611544,63.898697,100.05158,50.535831,76.479256,860.77026,3090.8655,227.04587
HIC,SWE,Sweden,1,1,1,2,141.5121,120.82899,7.5916243,2.7125294,60.827736,86.038109,55.131805,78.976402,883.79333,3179.9524,245.97948
HIC,SWE,Sweden,1,1,1,3,139.02629,126.28454,7.1464267,2.6905649,58.510677,68.822807,63.97142,79.604179,920.19409,3248.7581,279.11697
HIC,SWE,Sweden,1,1,1,999,139.41426,124.57097,7.262568,2.6763244,59.269077,74.064957,61.395657,79.32444,909.4046,3226.3311,269.38507
HIC,SWE,Sweden,1,1,999,1,135.85648,114.80423,7.5096917,2.2647481,63.929127,99.345856,49.659149,76.706558,859.51465,3088.0144,220.62518
HIC,SWE,Sweden,1,1,999,2,142.13748,120.41287,7.5846567,2.7167785,60.86692,85.430717,54.166786,79.209923,882.53503,3176.8381,239.07524
HIC,SWE,Sweden,1,1,999,3,139.64949,125.83365,7.1396523,2.6954727,58.554813,68.331512,62.829948,79.842072,918.88031,3245.6807,271.11987
HIC,SWE,Sweden,1,1,999,999,140.03665,124.12965,7.2556591,2.6810267,59.311497,73.538139,60.30545,79.560883,908.10583,3223.2559,261.70264
HIC,SWE,Sweden,1,999,0,1,129.89133,99.25621,6.9477758,2.2058451,59.73465,104.7001,51.520447,73.801659,878.85999,2903.5159,218.41422
HIC,SWE,Sweden,1,999,0,2,135.89832,104.1881,7.0269938,2.6456821,56.916569,89.997116,56.153915,76.207649,902.58197,2986.1777,236.85707
HIC,SWE,Sweden,1,999,0,3,133.55029,108.79748,6.6129665,2.6285963,54.791576,71.980537,64.997108,76.827576,939.73041,3051.3833,267.37488
HIC,SWE,Sweden,1,999,0,999,133.91212,107.34128,6.7204752,2.6135621,55.487183,77.468338,62.418713,76.554001,928.70917,3030.2085,258.36746
HIC,SWE,Sweden,1,999,1,1,126.16278,101.68236,7.0013242,2.1831236,59.532433,109.9119,58.292633,72.365868,887.51508,2921.4814,269.07913
HIC,SWE,Sweden,1,999,1,2,131.97729,106.64483,7.070323,2.6189711,56.675301,94.49601,63.589828,74.731934,911.29779,3005.7092,291.69299
HIC,SWE,Sweden,1,999,1,3,129.65955,111.45899,6.6557178,2.5978572,54.531876,75.566574,73.760818,75.327179,948.74872,3070.6611,330.98532
HIC,SWE,Sweden,1,999,1,999,130.02184,109.9465,6.7638378,2.5840812,55.234173,81.330994,70.796707,75.062004,937.64368,3049.4846,319.43854
HIC,SWE,Sweden,1,999,999,1,126.71997,101.31979,6.9933214,2.1865191,59.562649,109.13304,57.280598,72.580429,886.22162,2918.7964,261.50775
HIC,SWE,Sweden,1,999,999,2,132.56325,106.27769,7.0638475,2.6229627,56.711349,93.823692,62.478603,74.952469,909.99524,3002.7905,283.49832
HIC,SWE,Sweden,1,999,999,3,130.24098,111.06126,6.6493297,2.6024508,54.57069,75.030685,72.451172,75.551399,947.40106,3067.7805,321.47937
HIC,SWE,Sweden,1,999,999,999,130.6032,109.55718,6.7573576,2.5884869,55.27198,80.753761,69.544701,75.284966,936.30847,3046.6038,310.31207
HIC,SWE,Sweden,999,0,0,1,87.358536,50.559174,5.5480609,2.061686,50.787605,155.43726,71.115082,61.273621,952.11023,2294.0391,334.74243
HIC,SWE,Sweden,999,0,0,2,91.357246,53.09977,5.61514,2.472616,48.387772,133.61305,77.517761,63.287186,977.69159,2359.7749,362.3299
HIC,SWE,Sweden,999,0,0,3,89.748878,55.466888,5.2806406,2.4577761,46.569927,106.94545,89.79641,63.785797,1018.036,2410.5464,408.82562
HIC,SWE,Sweden,999,0,0,999,90.0019,54.718716,5.367362,2.4434288,47.164505,115.07106,86.21772,63.562267,1006.0747,2393.9978,395.12509
HIC,SWE,Sweden,999,0,1,1,84.803154,51.798172,5.5881824,2.0415385,50.605717,163.30571,80.46701,60.08643,961.39319,2308.2439,411.8277
HIC,SWE,Sweden,999,0,1,2,88.700531,54.367527,5.6519122,2.4485383,48.214981,140.34314,87.78199,62.063271,986.95386,2374.1953,446.92972
HIC,SWE,Sweden,999,0,1,3,87.144318,56.807484,5.3183055,2.4305673,46.444275,112.28238,101.74588,62.565674,1027.6836,2425.459,506.44559
HIC,SWE,Sweden,999,0,1,999,87.387871,56.03849,5.4049363,2.4172349,47.025803,120.83241,97.674515,62.342758,1015.6199,2408.7686,488.91785
HIC,SWE,Sweden,999,0,999,1,85.185028,51.613014,5.5821867,2.0445495,50.6329,162.12985,79.06945,60.263844,960.00592,2306.1211,400.30811
HIC,SWE,Sweden,999,0,999,2,89.097549,54.17807,5.6464167,2.4521365,48.240799,139.3374,86.2481,62.24617,985.56964,2372.04,434.28711
HIC,SWE,Sweden,999,0,999,3,87.533546,56.607147,5.3126769,2.4346335,46.463055,111.48483,99.960152,62.748013,1026.2419,2423.2305,491.85727
HIC,SWE,Sweden,999,0,999,999,87.778511,55.841267,5.3993216,2.4211493,47.046532,119.97143,95.962418,62.525005,1014.1935,2406.5613,474.90149
HIC,SWE,Sweden,999,1,0,1,123.97384,105.06775,7.894094,2.4317946,72.385437,109.85866,42.445358,80.325958,837.07922,3027.2271,182.07201
HIC,SWE,Sweden,999,1,0,2,129.68353,110.2751,7.9937129,2.915729,68.999344,94.53701,46.256996,82.954086,859.55615,3113.3745,197.44293
HIC,SWE,Sweden,999,1,0,3,127.55765,115.19675,7.5261364,2.8972225,66.417046,75.611298,53.572079,83.615677,895.09296,3181.0327,223.23828
HIC,SWE,Sweden,999,1,0,999,127.87315,113.64452,7.6470976,2.8806024,67.260635,81.370522,51.440174,83.32103,884.55951,3159.0444,215.63443
HIC,SWE,Sweden,999,1,1,1,120.39678,107.62288,7.9542174,2.4059134,72.170448,115.30559,48.031506,78.772903,845.14093,3046.3267,224.87149
HIC,SWE,Sweden,999,1,1,2,125.98311,112.9269,8.041563,2.8864367,68.743004,99.245575,52.415459,81.35083,867.7995,3133.4282,243.45137
HIC,SWE,Sweden,999,1,1,3,123.83868,117.98599,7.572587,2.8644421,66.17836,79.380478,60.77367,82.001305,903.52173,3201.2793,276.19077
HIC,SWE,Sweden,999,1,1,999,124.16466,116.39258,7.6944704,2.8489096,67.019058,85.424568,58.336472,81.711868,892.93048,3179.1968,266.58139
HIC,SWE,Sweden,999,1,999,1,120.93134,107.24104,7.9452329,2.409781,72.202576,114.4916,47.196709,79.00499,843.93616,3043.4724,218.47552
HIC,SWE,Sweden,999,1,999,2,126.53609,112.53062,8.0344124,2.8908141,68.781311,98.541931,51.49514,81.590416,866.56763,3130.4314,236.57587
HIC,SWE,Sweden,999,1,999,3,124.39444,117.56917,7.5656452,2.8693407,66.214027,78.817207,59.697464,82.242554,902.26215,3198.2534,268.27756
HIC,SWE,Sweden,999,1,999,999,124.71887,115.98192,7.6873918,2.853646,67.055161,84.818733,57.305897,81.952347,891.67957,3176.1853,258.9679
HIC,SWE,Sweden,999,999,0,1,115.41434,92.325371,7.3456659,2.3452747,67.336548,120.51348,49.147423,75.872124,863.96973,2855.8311,217.76151
HIC,SWE,Sweden,999,999,0,2,120.72406,96.909332,7.4376779,2.8121431,64.181015,103.67175,53.564766,78.35659,887.17249,2937.2068,235.98825
HIC,SWE,Sweden,999,999,0,3,118.71915,101.2338,7.0012107,2.7944937,61.77742,82.936226,62.040173,78.98008,923.83307,3000.9172,266.62268
HIC,SWE,Sweden,999,999,0,999,119.02006,99.869537,7.1141677,2.778405,62.562801,89.248634,59.570057,78.702057,912.96588,2980.2009,257.59363
HIC,SWE,Sweden,999,999,1,1,112.07613,94.57283,7.4011135,2.320734,67.129295,126.52649,55.613892,74.404594,872.31702,2873.7861,268.5759
HIC,SWE,Sweden,999,999,1,2,117.26762,99.237579,7.4829388,2.78407,63.944206,108.85287,60.683025,76.84201,895.65399,2955.9436,291.01813
HIC,SWE,Sweden,999,999,1,3,115.2607,103.6844,7.045608,2.7630157,61.565155,87.071892,70.351669,77.45787,932.54688,3019.917,330.01703
HIC,SWE,Sweden,999,999,1,999,115.56742,102.28371,7.1592503,2.7479978,62.345268,93.70179,67.532455,77.18399,921.61133,2999.095,318.55658
HIC,SWE,Sweden,999,999,999,1,112.57498,94.236977,7.3928275,2.3244014,67.160271,125.6279,54.647545,74.623909,871.06958,2871.103,260.98218
HIC,SWE,Sweden,999,999,999,2,117.78415,98.889648,7.4761748,2.7882652,63.979591,108.07861,59.619274,77.068344,894.38654,2953.1436,282.79446
HIC,SWE,Sweden,999,999,999,3,115.77753,103.31818,7.0389729,2.7677197,61.59687,86.453857,69.109596,77.685349,931.24463,3017.0776,320.54337
HIC,SWE,Sweden,999,999,999,999,116.08338,101.92294,7.1525135,2.752542,62.377777,93.036316,66.34256,77.410851,920.3194,2996.2715,309.44629
SSA,SWZ,Swaziland,0,0,0,1,75.44384,114.1779,20.122116,8.9421377,14.217521,151.19478,17.387703,52.337212,527.90845,1669.3171,61.042656
SSA,SWZ,Swaziland,0,0,0,2,95.476936,122.73368,23.035879,10.847317,20.202902,187.34966,30.431986,53.926598,515.29572,1686.3934,94.332497
SSA,SWZ,Swaziland,0,0,0,3,120.24964,138.90364,28.838675,14.278097,28.334087,186.41618,50.236252,54.629967,551.41974,1712.0149,152.39523
SSA,SWZ,Swaziland,0,0,0,999,86.222534,119.22295,21.86364,10.052131,17.495575,167.04161,24.696369,53.092663,525.20862,1678.861,80.289055
SSA,SWZ,Swaziland,0,0,1,1,92.837166,114.19374,21.62027,16.464613,21.606485,356.31201,33.198345,59.041138,497.401,1523.0725,93.07872
SSA,SWZ,Swaziland,0,0,1,2,117.57587,122.76599,24.735289,19.9858,30.729374,442.91519,58.184273,61.24226,489.0419,1529.8953,143.81798
SSA,SWZ,Swaziland,0,0,1,3,148.01315,138.99312,30.926535,26.0931,43.173252,443.74118,96.010345,62.190186,519.41821,1552.3988,232.16466
SSA,SWZ,Swaziland,0,0,1,999,106.13549,119.25055,23.481108,18.497671,26.606859,394.51248,47.189308,60.085281,496.12009,1527.8549,122.40154
SSA,SWZ,Swaziland,0,0,999,1,79.353859,114.18146,20.4589,10.63319,15.878559,197.30513,20.941935,53.844254,521.05035,1636.4413,68.244362
SSA,SWZ,Swaziland,0,0,999,2,100.44478,122.74095,23.417908,12.901649,22.569254,244.80081,36.6707,55.571159,509.39386,1651.2128,105.45683
SSA,SWZ,Swaziland,0,0,999,3,126.49088,138.92375,29.308025,16.934109,31.669931,244.26285,60.526268,56.329506,544.22583,1676.1332,170.32739
SSA,SWZ,Swaziland,0,0,999,999,90.698967,119.22915,22.227247,11.950688,19.543793,218.17706,29.752781,54.6646,518.66949,1644.9148,89.755943
SSA,SWZ,Swaziland,0,1,0,1,98.753853,160.39114,25.973045,10.332148,20.643578,172.94229,14.657219,56.17144,509.51892,1679.7643,46.756481
SSA,SWZ,Swaziland,0,1,0,2,125.04388,172.36253,29.728422,12.520513,29.297581,214.18008,25.676744,57.866028,501.36777,1692.538,72.288727
SSA,SWZ,Swaziland,0,1,0,3,157.59943,195.19171,37.248192,16.499775,41.162422,213.93982,42.342377,58.898151,532.19086,1722.2316,116.65173
SSA,SWZ,Swaziland,0,1,0,999,112.90266,167.46635,28.220825,11.610174,25.391733,191.08212,20.826317,56.999191,508.36487,1687.7351,61.504478
SSA,SWZ,Swaziland,0,1,1,1,121.54897,160.53342,27.891176,19.027161,31.399918,410.03601,27.988844,63.59338,481.38461,1530.4918,71.310417
SSA,SWZ,Swaziland,0,1,1,2,154.00412,172.49951,31.93952,23.107887,44.555653,508.41422,49.031216,65.744797,473.03497,1537.4097,110.17525
SSA,SWZ,Swaziland,0,1,1,3,194.02443,195.26195,39.966274,30.215992,62.660934,509.79425,80.825661,66.689713,504.18588,1564.9756,177.73067
SSA,SWZ,Swaziland,0,1,1,999,139.0023,167.60101,30.308016,21.385679,38.623425,453.46527,39.766735,64.615402,480.16904,1535.7159,93.761719
SSA,SWZ,Swaziland,0,1,999,1,103.87819,160.42313,26.40424,12.286786,23.061602,226.24097,17.654167,57.839893,503.19434,1646.2079,52.276207
SSA,SWZ,Swaziland,0,1,999,2,131.55415,172.39333,30.225477,14.900555,32.727596,280.32391,30.92683,59.637177,494.99857,1657.6652,80.805618
SSA,SWZ,Swaziland,0,1,999,3,165.78777,195.20752,37.859215,19.583181,45.995289,280.44791,50.993423,60.649696,525.89532,1686.8805,130.38228
SSA,SWZ,Swaziland,0,1,999,999,118.76985,167.49663,28.690023,13.807707,28.366215,250.06584,25.084124,58.711311,502.02646,1653.5612,68.755905
SSA,SWZ,Swaziland,0,999,0,1,86.166199,135.4355,22.813482,9.5815277,17.173439,161.19839,16.13171,54.100914,519.44946,1674.1227,54.471169
SSA,SWZ,Swaziland,0,999,0,2,109.07742,145.56244,26.11438,11.61697,24.38636,199.69138,28.244625,55.738701,508.88904,1689.22,84.192596
SSA,SWZ,Swaziland,0,999,0,3,137.43015,164.79556,32.706963,15.300046,34.234985,199.07678,46.605156,56.593288,542.57471,1716.7146,135.9536
SSA,SWZ,Swaziland,0,999,0,999,98.495102,141.4144,24.787876,10.768814,21.127724,178.09998,22.916183,54.889618,517.46063,1682.9427,71.648338
SSA,SWZ,Swaziland,0,999,1,1,106.0443,135.50951,24.504822,17.643358,26.111362,381.02451,30.802032,61.135124,490.03366,1526.4854,83.065536
SSA,SWZ,Swaziland,0,999,1,2,134.33246,145.64288,28.049156,21.421925,37.089314,473.04401,53.973961,63.313377,481.67883,1533.3518,128.34267
SSA,SWZ,Swaziland,0,999,1,3,169.17786,164.87619,35.084717,27.989586,52.137383,474.12488,89.025543,64.259918,512.4115,1558.1838,207.12558
SSA,SWZ,Swaziland,0,999,1,999,121.25389,141.49126,26.621414,19.826126,32.134354,421.63016,43.775005,62.16909,488.78281,1531.4709,109.22753
SSA,SWZ,Swaziland,0,999,999,1,90.634796,135.45215,23.193695,11.393827,19.182684,210.61531,19.429596,55.682205,512.83679,1640.9338,60.899178
SSA,SWZ,Swaziland,0,999,999,2,114.75475,145.58052,26.549316,13.821124,27.241983,261.14105,34.02858,57.441483,502.77216,1654.1807,94.117531
SSA,SWZ,Swaziland,0,999,999,3,144.56703,164.81369,33.241482,18.152655,38.259445,260.90759,56.141258,58.316746,535.79401,1681.0768,151.95306
SSA,SWZ,Swaziland,0,999,999,999,103.61128,141.43169,25.200056,12.804897,23.602015,232.84557,27.605247,56.526047,511.01389,1648.892,80.096146
SSA,SWZ,Swaziland,1,0,0,1,75.729782,111.78044,19.434938,8.8597031,13.676729,145.66934,17.813377,50.546844,540.13574,1697.2614,54.137913
SSA,SWZ,Swaziland,1,0,0,2,95.897835,120.08214,22.21063,10.719158,19.414516,181.15971,31.217941,52.417,529.88849,1713.3282,83.666336
SSA,SWZ,Swaziland,1,0,0,3,120.70668,135.89734,27.831516,14.09504,27.299511,180.84918,51.534294,53.15699,563.79126,1726.486,134.75179
SSA,SWZ,Swaziland,1,0,0,999,86.570763,116.68558,21.101294,9.9452248,16.826307,161.2728,25.32115,51.428822,538.30206,1705.376,71.176735
SSA,SWZ,Swaziland,1,0,1,1,93.261818,111.83391,20.824371,16.378357,20.817028,345.06958,34.026695,57.651611,509.27551,1538.7396,82.458061
SSA,SWZ,Swaziland,1,0,1,2,118.11311,120.16148,23.820034,19.877834,29.554232,429.45929,59.638645,59.557018,502.60178,1545.5024,127.56317
SSA,SWZ,Swaziland,1,0,1,3,148.54187,135.93544,29.885813,25.991116,41.49786,428.19226,98.406357,60.557556,535.25873,1578.3015,205.65637
SSA,SWZ,Swaziland,1,0,1,999,106.60905,116.74718,22.622738,18.402328,25.608046,382.13,48.367722,58.569698,508.91693,1544.3091,108.48981
SSA,SWZ,Swaziland,1,0,999,1,79.670982,111.79247,19.747284,10.549896,15.281868,190.49451,21.458132,52.143997,533.19836,1661.6257,60.50428
SSA,SWZ,Swaziland,1,0,999,2,100.89182,120.09997,22.572422,12.778028,21.693922,236.97743,37.606911,54.022072,523.75439,1675.601,93.534332
SSA,SWZ,Swaziland,1,0,999,3,126.96404,135.9059,28.293322,16.769278,30.491299,236.4519,62.071136,54.820637,557.37714,1693.1741,150.69113
SSA,SWZ,Swaziland,1,0,999,999,91.075371,116.69942,21.443314,11.846381,18.800442,210.92148,30.50202,53.034092,531.69629,1669.1681,79.564713
SSA,SWZ,Swaziland,1,1,0,1,99.878075,157.7326,25.146118,10.368679,20.105516,163.18922,14.871873,54.547264,523.99939,1712.8099,41.683029
SSA,SWZ,Swaziland,1,1,0,2,126.43723,169.51617,28.796591,12.558463,28.561529,202.15283,26.041901,56.463112,516.20087,1718.9509,64.46769
SSA,SWZ,Swaziland,1,1,0,3,159.13699,191.80209,36.070545,16.584446,40.169167,202.64197,43.004108,57.329948,546.13916,1740.8258,103.92654
SSA,SWZ,Swaziland,1,1,0,999,114.15678,164.68219,27.328281,11.651022,24.746166,180.38527,21.130676,55.459385,522.93079,1717.2424,54.833679
SSA,SWZ,Swaziland,1,1,1,1,122.98819,157.86841,26.98156,19.179031,30.591368,386.73376,28.365713,62.083012,493.71228,1550.14,63.526711
SSA,SWZ,Swaziland,1,1,1,2,155.6615,169.70573,30.903637,23.2453,43.451565,480.07407,49.680794,63.976185,486.56198,1559.6709,98.261696
SSA,SWZ,Swaziland,1,1,1,3,195.86771,191.92857,38.721985,30.43099,61.101433,481.707,82.113853,65.008057,516.06073,1584.236,158.49419
SSA,SWZ,Swaziland,1,1,1,999,140.55229,164.83669,29.326334,21.537315,37.648758,427.96463,40.314148,62.998184,492.89432,1556.2777,83.580894
SSA,SWZ,Swaziland,1,1,999,1,105.07323,157.76314,25.558725,12.349246,22.462736,213.44205,17.905289,56.241299,517.19086,1676.2417,46.593487
SSA,SWZ,Swaziland,1,1,999,2,133.00685,169.55878,29.270256,14.960865,31.90881,264.62952,31.355923,58.152054,509.53802,1683.1448,72.064583
SSA,SWZ,Swaziland,1,1,999,3,167.39406,191.83054,36.666588,19.697149,44.874741,265.37579,51.795979,59.055988,539.37756,1705.6244,116.19335
SSA,SWZ,Swaziland,1,1,999,999,120.09048,164.71692,27.777443,13.87346,27.646667,236.04109,25.443119,57.154106,516.17853,1681.0575,61.296051
SSA,SWZ,Swaziland,1,999,0,1,87.704758,134.56783,22.267075,9.6079941,16.864723,154.35733,16.354702,52.530624,532.13379,1704.9717,47.961609
SSA,SWZ,Swaziland,1,999,0,2,111.04213,144.59618,25.476566,11.631258,23.950462,191.57007,28.651176,54.423443,523.10089,1716.1166,74.145851
SSA,SWZ,Swaziland,1,999,0,3,139.76404,163.62016,31.917198,15.329521,33.681492,191.6561,47.30423,55.226334,555.03772,1733.597,119.46574
SSA,SWZ,Swaziland,1,999,0,999,100.25049,140.48679,24.189217,10.791118,20.753714,170.75053,23.24312,53.427551,530.67944,1711.2604,63.072311
SSA,SWZ,Swaziland,1,999,1,1,108.00294,134.66212,23.877682,17.767193,25.664061,365.73059,31.219448,59.849113,501.55777,1544.3929,73.070122
SSA,SWZ,Swaziland,1,999,1,2,136.73311,144.73016,27.332748,21.547739,36.445831,454.55884,54.700607,61.748451,494.64774,1552.5284,113.03275
SSA,SWZ,Swaziland,1,999,1,3,172.01045,163.70209,34.267616,28.192822,51.219147,454.72986,90.327003,62.764526,525.73853,1581.2444,182.26894
SSA,SWZ,Swaziland,1,999,1,999,123.44129,140.59445,25.947008,19.956947,31.578957,404.8591,44.374004,60.765755,500.97144,1550.2443,96.137634
SSA,SWZ,Swaziland,1,999,999,1,92.267792,134.58904,22.629141,11.442183,18.842815,201.87405,19.696299,54.175823,525.26031,1668.8737,53.606007
SSA,SWZ,Swaziland,1,999,999,2,116.81747,144.62628,25.893837,13.860483,26.759422,250.68994,34.507088,56.070107,516.70459,1679.3419,82.887627
SSA,SWZ,Swaziland,1,999,999,3,147.01303,163.63857,32.445572,18.221191,37.623959,250.79507,56.975754,56.920921,548.45129,1699.3481,133.58391
SSA,SWZ,Swaziland,1,999,999,999,105.46379,140.511,24.58437,12.851598,23.187229,223.37814,27.993343,55.077183,524.00116,1675.0641,70.505402
SSA,SWZ,Swaziland,999,0,0,1,75.586197,112.9843,19.779997,8.9010963,13.948281,148.44388,17.599632,51.445858,533.99597,1683.2295,57.605045
SSA,SWZ,Swaziland,999,0,0,2,95.686493,121.41358,22.625019,10.783512,19.810394,184.26791,30.823284,53.175026,522.56091,1699.8033,89.022217
SSA,SWZ,Swaziland,999,0,0,3,120.47717,137.40691,28.337246,14.186959,27.819008,183.64456,50.882492,53.896626,557.57898,1719.2195,143.61121
SSA,SWZ,Swaziland,999,0,0,999,86.395897,117.95968,21.484095,9.9989052,17.162371,164.16953,25.007421,52.264294,531.72729,1692.0616,75.752365
SSA,SWZ,Swaziland,999,0,1,1,93.048592,113.01888,21.224024,16.421669,21.213446,350.71484,33.610752,58.34935,503.31293,1530.8727,87.7911
SSA,SWZ,Swaziland,999,0,1,2,117.84334,121.4693,24.279617,19.932047,30.144314,436.216,58.908348,60.40324,495.79285,1537.6655,135.72531
SSA,SWZ,Swaziland,999,0,1,3,148.27638,137.47083,30.408398,26.042324,42.339138,435.99994,97.203232,61.377361,527.30463,1565.2948,218.96718
SSA,SWZ,Swaziland,999,0,1,999,106.37126,118.00422,23.053759,18.450203,26.109587,388.34772,47.775993,59.33073,502.49118,1536.0468,115.47541
